preference_id,tenant_id,preferred_city,preferred_property_type,min_bedrooms,max_budget,preferred_furnishing,parking_required,amenity_preference,max_commute_distance_km
TP05523,T05523,Hyderabad,APARTMENT,3,74679,FULLY_FURNISHED,False,AIR_CONDITIONING,20.8
TP05524,T05524,Kolkata,HOUSE,1,51082,UNFURNISHED,False,SECURITY,9.9
TP05525,T05525,Delhi,PG,3,97990,FULLY_FURNISHED,False,GYM,14.5
TP05526,T05526,Kolkata,APARTMENT,2,73835,SEMI_FURNISHED,False,PARKING,16.1
TP05527,T05527,Mumbai,VILLA,2,68781,FULLY_FURNISHED,False,LIFT,28.9
TP05528,T05528,Delhi,APARTMENT,1,103405,SEMI_FURNISHED,False,GYM,16.8
TP05529,T05529,Bangalore,PG,1,31996,UNFURNISHED,False,GARDEN,12.9
TP05530,T05530,Mumbai,APARTMENT,1,16528,FULLY_FURNISHED,True,GYM,20.6
TP05531,T05531,Kolkata,HOUSE,2,26170,UNFURNISHED,False,POWER_BACKUP,21.5
TP05532,T05532,Mumbai,VILLA,2,56781,SEMI_FURNISHED,True,AIR_CONDITIONING,21.4
TP05533,T05533,Bangalore,VILLA,1,13944,UNFURNISHED,False,AIR_CONDITIONING,21.2
TP05534,T05534,Bangalore,VILLA,1,85693,SEMI_FURNISHED,True,PARKING,26.5
TP05535,T05535,Hyderabad,APARTMENT,2,77871,SEMI_FURNISHED,False,GYM,4.0
TP05536,T05536,Delhi,PG,2,17449,FULLY_FURNISHED,False,SECURITY,23.8
TP05537,T05537,Hyderabad,VILLA,3,50600,UNFURNISHED,True,CLUBHOUSE,24.1
TP05538,T05538,Kolkata,PG,3,89620,FULLY_FURNISHED,True,CLUBHOUSE,22.6
TP05539,T05539,Chennai,VILLA,1,34765,FULLY_FURNISHED,False,PARKING,22.5
TP05540,T05540,Hyderabad,VILLA,2,81302,FULLY_FURNISHED,True,PARKING,18.8
TP05541,T05541,Bangalore,VILLA,3,109695,UNFURNISHED,True,GYM,6.0
TP05542,T05542,Mumbai,VILLA,2,17644,SEMI_FURNISHED,False,GYM,19.9
TP05543,T05543,Delhi,HOUSE,1,51210,UNFURNISHED,True,SWIMMING_POOL,14.2
TP05544,T05544,Chennai,PG,1,50353,FULLY_FURNISHED,True,SECURITY,11.6
TP05545,T05545,Kolkata,APARTMENT,2,42991,SEMI_FURNISHED,False,POWER_BACKUP,4.9
TP05546,T05546,Mumbai,VILLA,2,83159,UNFURNISHED,False,LIFT,6.1
TP05547,T05547,Hyderabad,VILLA,3,76534,FULLY_FURNISHED,True,POWER_BACKUP,29.0
TP05548,T05548,Kolkata,HOUSE,2,73237,UNFURNISHED,True,AIR_CONDITIONING,28.4
TP05549,T05549,Mumbai,PG,2,35010,FULLY_FURNISHED,False,SWIMMING_POOL,9.3
TP05550,T05550,Bangalore,APARTMENT,3,61102,UNFURNISHED,True,LIFT,27.1
TP05551,T05551,Hyderabad,VILLA,3,90143,SEMI_FURNISHED,False,SECURITY,12.6
TP05552,T05552,Kolkata,VILLA,2,105048,FULLY_FURNISHED,False,WIFI,7.7
TP05553,T05553,Mumbai,HOUSE,3,26369,UNFURNISHED,False,CLUBHOUSE,8.5
TP05554,T05554,Bangalore,APARTMENT,1,92209,FULLY_FURNISHED,True,PARKING,29.0
TP05555,T05555,Kolkata,APARTMENT,3,43146,FULLY_FURNISHED,False,POWER_BACKUP,29.8
TP05556,T05556,Delhi,APARTMENT,2,103055,FULLY_FURNISHED,True,LIFT,28.4
TP05557,T05557,Delhi,VILLA,2,82883,FULLY_FURNISHED,False,CLUBHOUSE,27.0
TP05558,T05558,Chennai,VILLA,3,19841,FULLY_FURNISHED,False,SECURITY,27.3
TP05559,T05559,Bangalore,APARTMENT,3,33274,UNFURNISHED,False,LIFT,23.8
TP05560,T05560,Delhi,HOUSE,2,62562,UNFURNISHED,False,POWER_BACKUP,13.1
TP05561,T05561,Delhi,VILLA,3,53789,SEMI_FURNISHED,True,GARDEN,27.5
TP05562,T05562,Bangalore,PG,3,82017,UNFURNISHED,False,LIFT,12.1
TP05563,T05563,Bangalore,PG,2,75845,UNFURNISHED,True,PARKING,17.9
TP05564,T05564,Kolkata,VILLA,2,88907,SEMI_FURNISHED,True,SWIMMING_POOL,9.6
TP05565,T05565,Mumbai,APARTMENT,2,91070,FULLY_FURNISHED,False,PARKING,11.0
TP05566,T05566,Delhi,HOUSE,2,18427,FULLY_FURNISHED,False,AIR_CONDITIONING,4.1
TP05567,T05567,Delhi,VILLA,3,88206,SEMI_FURNISHED,True,SECURITY,24.3
TP05568,T05568,Kolkata,APARTMENT,2,109742,FULLY_FURNISHED,False,POWER_BACKUP,25.5
TP05569,T05569,Bangalore,HOUSE,2,97847,UNFURNISHED,False,POWER_BACKUP,10.6
TP05570,T05570,Delhi,PG,1,48792,UNFURNISHED,True,PARKING,6.8
TP05571,T05571,Bangalore,APARTMENT,2,98908,UNFURNISHED,False,POWER_BACKUP,24.6
TP05572,T05572,Kolkata,HOUSE,3,65494,FULLY_FURNISHED,True,WIFI,22.6
TP05573,T05573,Hyderabad,HOUSE,3,19460,SEMI_FURNISHED,True,SECURITY,11.4
TP05574,T05574,Kolkata,PG,2,58552,SEMI_FURNISHED,False,GARDEN,22.7
TP05575,T05575,Kolkata,PG,1,22017,FULLY_FURNISHED,True,PARKING,25.7
TP05576,T05576,Delhi,PG,1,40817,SEMI_FURNISHED,False,GARDEN,29.7
TP05577,T05577,Mumbai,HOUSE,1,110772,UNFURNISHED,True,SWIMMING_POOL,28.6
TP05578,T05578,Chennai,PG,1,48568,UNFURNISHED,True,WIFI,7.7
TP05579,T05579,Hyderabad,PG,3,67371,UNFURNISHED,False,GARDEN,22.6
TP05580,T05580,Bangalore,APARTMENT,2,72411,FULLY_FURNISHED,False,WIFI,2.0
TP05581,T05581,Mumbai,APARTMENT,2,89946,FULLY_FURNISHED,False,SWIMMING_POOL,27.9
TP05582,T05582,Hyderabad,APARTMENT,2,93588,SEMI_FURNISHED,False,GYM,19.1
TP05583,T05583,Bangalore,HOUSE,2,52141,FULLY_FURNISHED,True,GARDEN,26.8
TP05584,T05584,Delhi,VILLA,1,57375,FULLY_FURNISHED,False,SECURITY,23.5
TP05585,T05585,Bangalore,APARTMENT,2,94859,FULLY_FURNISHED,False,WIFI,18.0
TP05586,T05586,Mumbai,VILLA,1,93839,UNFURNISHED,False,SECURITY,28.3
TP05587,T05587,Chennai,HOUSE,2,14411,FULLY_FURNISHED,True,SECURITY,27.7
TP05588,T05588,Delhi,APARTMENT,3,119770,SEMI_FURNISHED,True,AIR_CONDITIONING,14.9
TP05589,T05589,Kolkata,APARTMENT,2,26811,UNFURNISHED,True,AIR_CONDITIONING,15.2
TP05590,T05590,Kolkata,VILLA,1,88411,UNFURNISHED,False,SECURITY,17.4
TP05591,T05591,Delhi,HOUSE,2,12353,FULLY_FURNISHED,False,CLUBHOUSE,3.7
TP05592,T05592,Delhi,APARTMENT,1,12152,UNFURNISHED,True,WIFI,23.0
TP05593,T05593,Bangalore,PG,2,76403,UNFURNISHED,True,LIFT,26.1
TP05594,T05594,Kolkata,VILLA,3,56680,SEMI_FURNISHED,False,PARKING,13.2
TP05595,T05595,Kolkata,HOUSE,1,54219,UNFURNISHED,False,CLUBHOUSE,10.1
TP05596,T05596,Chennai,APARTMENT,2,25803,SEMI_FURNISHED,True,CLUBHOUSE,16.4
TP05597,T05597,Hyderabad,APARTMENT,2,106345,SEMI_FURNISHED,True,SWIMMING_POOL,12.3
TP05598,T05598,Kolkata,VILLA,1,64996,SEMI_FURNISHED,False,CLUBHOUSE,24.8
TP05599,T05599,Bangalore,HOUSE,1,37786,FULLY_FURNISHED,True,POWER_BACKUP,29.8
TP05600,T05600,Delhi,HOUSE,3,13843,SEMI_FURNISHED,False,SECURITY,20.3
TP05601,T05601,Mumbai,PG,1,22910,FULLY_FURNISHED,True,CLUBHOUSE,21.1
TP05602,T05602,Chennai,PG,2,93859,UNFURNISHED,False,SWIMMING_POOL,3.0
TP05603,T05603,Kolkata,PG,2,66177,FULLY_FURNISHED,False,WIFI,3.5
TP05604,T05604,Hyderabad,PG,2,91972,FULLY_FURNISHED,False,POWER_BACKUP,16.3
TP05605,T05605,Delhi,APARTMENT,2,79226,UNFURNISHED,True,GARDEN,23.9
TP05606,T05606,Bangalore,PG,3,16879,FULLY_FURNISHED,True,SECURITY,24.9
TP05607,T05607,Hyderabad,HOUSE,3,21873,UNFURNISHED,False,GARDEN,23.1
TP05608,T05608,Bangalore,HOUSE,3,13738,UNFURNISHED,False,SECURITY,27.3
TP05609,T05609,Chennai,VILLA,2,64841,FULLY_FURNISHED,False,WIFI,6.2
TP05610,T05610,Bangalore,APARTMENT,3,91022,UNFURNISHED,False,SECURITY,7.7
TP05611,T05611,Bangalore,APARTMENT,3,60939,UNFURNISHED,True,AIR_CONDITIONING,14.9
TP05612,T05612,Chennai,HOUSE,3,85111,UNFURNISHED,False,SWIMMING_POOL,12.8
TP05613,T05613,Chennai,PG,3,16907,SEMI_FURNISHED,False,SWIMMING_POOL,15.4
TP05614,T05614,Kolkata,PG,3,36151,FULLY_FURNISHED,False,CLUBHOUSE,14.7
TP05615,T05615,Chennai,PG,3,27032,SEMI_FURNISHED,True,SWIMMING_POOL,11.8
TP05616,T05616,Mumbai,PG,3,117102,UNFURNISHED,False,GYM,7.7
TP05617,T05617,Mumbai,APARTMENT,3,30716,UNFURNISHED,False,SWIMMING_POOL,21.5
TP05618,T05618,Kolkata,VILLA,1,89266,FULLY_FURNISHED,False,WIFI,16.4
TP05619,T05619,Hyderabad,VILLA,1,14096,UNFURNISHED,False,PARKING,25.9
TP05620,T05620,Kolkata,HOUSE,1,25819,UNFURNISHED,False,POWER_BACKUP,28.0
TP05621,T05621,Mumbai,HOUSE,1,71801,UNFURNISHED,True,SWIMMING_POOL,9.3
TP05622,T05622,Mumbai,APARTMENT,3,45632,FULLY_FURNISHED,False,SECURITY,11.0
TP05623,T05623,Chennai,APARTMENT,1,88403,FULLY_FURNISHED,True,POWER_BACKUP,25.3
TP05624,T05624,Kolkata,APARTMENT,2,91553,SEMI_FURNISHED,False,LIFT,15.3
TP05625,T05625,Chennai,HOUSE,2,47326,FULLY_FURNISHED,True,SWIMMING_POOL,8.0
TP05626,T05626,Bangalore,APARTMENT,1,42335,UNFURNISHED,True,POWER_BACKUP,17.2
TP05627,T05627,Chennai,HOUSE,2,22085,UNFURNISHED,False,SWIMMING_POOL,24.1
TP05628,T05628,Hyderabad,APARTMENT,1,98528,UNFURNISHED,True,CLUBHOUSE,28.3
TP05629,T05629,Delhi,PG,1,25470,FULLY_FURNISHED,True,WIFI,8.8
TP05630,T05630,Chennai,PG,3,48414,UNFURNISHED,True,PARKING,26.6
TP05631,T05631,Chennai,VILLA,2,79682,SEMI_FURNISHED,True,CLUBHOUSE,27.7
TP05632,T05632,Mumbai,HOUSE,2,22522,SEMI_FURNISHED,False,POWER_BACKUP,9.5
TP05633,T05633,Mumbai,APARTMENT,1,85719,UNFURNISHED,False,SECURITY,19.9
TP05634,T05634,Hyderabad,HOUSE,1,52801,FULLY_FURNISHED,False,SWIMMING_POOL,21.6
TP05635,T05635,Bangalore,HOUSE,3,77328,UNFURNISHED,False,POWER_BACKUP,4.7
TP05636,T05636,Kolkata,VILLA,3,102008,SEMI_FURNISHED,False,AIR_CONDITIONING,14.0
TP05637,T05637,Delhi,PG,1,100912,FULLY_FURNISHED,False,PARKING,29.4
TP05638,T05638,Hyderabad,APARTMENT,1,14741,SEMI_FURNISHED,True,PARKING,10.3
TP05639,T05639,Bangalore,APARTMENT,3,26408,UNFURNISHED,False,WIFI,9.3
TP05640,T05640,Delhi,APARTMENT,2,27065,FULLY_FURNISHED,False,SWIMMING_POOL,15.2
TP05641,T05641,Kolkata,VILLA,3,91398,UNFURNISHED,False,CLUBHOUSE,17.9
TP05642,T05642,Bangalore,VILLA,1,56373,UNFURNISHED,False,POWER_BACKUP,11.3
TP05643,T05643,Bangalore,HOUSE,2,33976,FULLY_FURNISHED,False,CLUBHOUSE,2.6
TP05644,T05644,Bangalore,APARTMENT,3,102575,FULLY_FURNISHED,True,SECURITY,11.5
TP05645,T05645,Bangalore,VILLA,2,40240,UNFURNISHED,False,GARDEN,21.9
TP05646,T05646,Kolkata,VILLA,1,116331,SEMI_FURNISHED,False,POWER_BACKUP,9.3
TP05647,T05647,Kolkata,APARTMENT,2,102734,SEMI_FURNISHED,True,LIFT,16.0
TP05648,T05648,Bangalore,APARTMENT,3,108737,SEMI_FURNISHED,True,PARKING,20.9
TP05649,T05649,Bangalore,PG,1,80946,UNFURNISHED,False,LIFT,3.4
TP05650,T05650,Hyderabad,HOUSE,3,20514,FULLY_FURNISHED,True,SECURITY,26.6
TP05651,T05651,Delhi,VILLA,3,68371,UNFURNISHED,False,PARKING,2.6
TP05652,T05652,Hyderabad,PG,2,89623,SEMI_FURNISHED,False,LIFT,14.5
TP05653,T05653,Bangalore,VILLA,3,94372,FULLY_FURNISHED,True,LIFT,6.8
TP05654,T05654,Chennai,PG,3,90801,UNFURNISHED,False,POWER_BACKUP,26.3
TP05655,T05655,Bangalore,APARTMENT,3,65956,UNFURNISHED,False,SWIMMING_POOL,5.4
TP05656,T05656,Chennai,HOUSE,1,72532,SEMI_FURNISHED,False,PARKING,27.2
TP05657,T05657,Mumbai,HOUSE,2,41231,UNFURNISHED,False,AIR_CONDITIONING,8.7
TP05658,T05658,Chennai,HOUSE,2,42173,SEMI_FURNISHED,False,POWER_BACKUP,16.6
TP05659,T05659,Hyderabad,VILLA,2,18235,FULLY_FURNISHED,False,PARKING,6.6
TP05660,T05660,Chennai,HOUSE,1,26010,UNFURNISHED,False,AIR_CONDITIONING,22.1
TP05661,T05661,Mumbai,HOUSE,1,19569,SEMI_FURNISHED,True,CLUBHOUSE,6.9
TP05662,T05662,Hyderabad,HOUSE,2,29375,UNFURNISHED,False,WIFI,4.8
TP05663,T05663,Kolkata,APARTMENT,2,40076,UNFURNISHED,True,CLUBHOUSE,29.8
TP05664,T05664,Kolkata,VILLA,1,103196,FULLY_FURNISHED,False,POWER_BACKUP,14.8
TP05665,T05665,Mumbai,PG,2,100069,FULLY_FURNISHED,True,CLUBHOUSE,19.5
TP05666,T05666,Chennai,HOUSE,2,92129,FULLY_FURNISHED,True,PARKING,10.6
TP05667,T05667,Mumbai,VILLA,1,42321,UNFURNISHED,True,CLUBHOUSE,14.0
TP05668,T05668,Bangalore,PG,1,63630,SEMI_FURNISHED,True,WIFI,12.8
TP05669,T05669,Delhi,HOUSE,2,49213,SEMI_FURNISHED,False,LIFT,25.8
TP05670,T05670,Delhi,HOUSE,1,87327,SEMI_FURNISHED,False,SECURITY,17.7
TP05671,T05671,Hyderabad,PG,3,76044,FULLY_FURNISHED,False,SECURITY,26.5
TP05672,T05672,Mumbai,HOUSE,1,29806,FULLY_FURNISHED,True,GARDEN,7.9
TP05673,T05673,Delhi,PG,3,73093,FULLY_FURNISHED,True,SECURITY,8.4
TP05674,T05674,Mumbai,APARTMENT,1,27859,FULLY_FURNISHED,True,SWIMMING_POOL,28.7
TP05675,T05675,Kolkata,PG,3,78849,UNFURNISHED,True,PARKING,13.6
TP05676,T05676,Mumbai,HOUSE,1,113721,FULLY_FURNISHED,False,PARKING,15.1
TP05677,T05677,Mumbai,APARTMENT,1,50142,UNFURNISHED,True,PARKING,12.4
TP05678,T05678,Bangalore,APARTMENT,2,86204,FULLY_FURNISHED,False,AIR_CONDITIONING,13.5
TP05679,T05679,Mumbai,HOUSE,1,55541,UNFURNISHED,False,LIFT,23.8
TP05680,T05680,Bangalore,HOUSE,3,32516,SEMI_FURNISHED,True,WIFI,11.8
TP05681,T05681,Bangalore,APARTMENT,1,95057,FULLY_FURNISHED,False,WIFI,14.8
TP05682,T05682,Hyderabad,HOUSE,2,73240,FULLY_FURNISHED,False,WIFI,28.8
TP05683,T05683,Hyderabad,APARTMENT,1,89514,SEMI_FURNISHED,False,GARDEN,7.8
TP05684,T05684,Mumbai,VILLA,2,39095,SEMI_FURNISHED,True,GYM,7.9
TP05685,T05685,Kolkata,PG,2,16828,UNFURNISHED,False,AIR_CONDITIONING,14.7
TP05686,T05686,Chennai,HOUSE,2,35436,UNFURNISHED,True,POWER_BACKUP,27.8
TP05687,T05687,Mumbai,APARTMENT,2,95471,UNFURNISHED,True,POWER_BACKUP,24.4
TP05688,T05688,Delhi,HOUSE,3,52232,FULLY_FURNISHED,True,GARDEN,11.9
TP05689,T05689,Chennai,HOUSE,3,23321,UNFURNISHED,True,CLUBHOUSE,24.6
TP05690,T05690,Bangalore,VILLA,1,97262,FULLY_FURNISHED,True,GYM,4.3
TP05691,T05691,Delhi,VILLA,2,34537,SEMI_FURNISHED,True,PARKING,13.3
TP05692,T05692,Hyderabad,APARTMENT,1,23079,FULLY_FURNISHED,False,PARKING,21.9
TP05693,T05693,Chennai,PG,3,97241,SEMI_FURNISHED,True,AIR_CONDITIONING,14.7
TP05694,T05694,Chennai,APARTMENT,2,96095,SEMI_FURNISHED,False,GARDEN,29.3
TP05695,T05695,Kolkata,VILLA,3,78206,SEMI_FURNISHED,False,SWIMMING_POOL,23.9
TP05696,T05696,Bangalore,APARTMENT,2,114961,UNFURNISHED,True,SWIMMING_POOL,22.8
TP05697,T05697,Delhi,APARTMENT,2,115011,UNFURNISHED,False,GARDEN,27.0
TP05698,T05698,Delhi,HOUSE,1,12156,UNFURNISHED,False,LIFT,7.7
TP05699,T05699,Bangalore,APARTMENT,1,106562,FULLY_FURNISHED,False,POWER_BACKUP,17.1
TP05700,T05700,Bangalore,VILLA,3,72107,UNFURNISHED,True,GYM,13.8
TP05701,T05701,Bangalore,APARTMENT,3,38870,FULLY_FURNISHED,False,GARDEN,17.8
TP05702,T05702,Kolkata,PG,1,109881,SEMI_FURNISHED,True,LIFT,29.1
TP05703,T05703,Hyderabad,HOUSE,2,16596,UNFURNISHED,True,LIFT,22.3
TP05704,T05704,Delhi,VILLA,1,59322,UNFURNISHED,False,AIR_CONDITIONING,9.4
TP05705,T05705,Kolkata,VILLA,1,88786,UNFURNISHED,False,WIFI,8.6
TP05706,T05706,Mumbai,VILLA,3,63779,SEMI_FURNISHED,True,SECURITY,17.5
TP05707,T05707,Delhi,HOUSE,3,48965,SEMI_FURNISHED,True,POWER_BACKUP,28.9
TP05708,T05708,Bangalore,APARTMENT,3,110337,UNFURNISHED,False,SECURITY,3.4
TP05709,T05709,Chennai,APARTMENT,3,89586,UNFURNISHED,False,GARDEN,26.1
TP05710,T05710,Chennai,VILLA,3,98079,UNFURNISHED,False,SECURITY,17.9
TP05711,T05711,Delhi,PG,2,39705,SEMI_FURNISHED,True,PARKING,4.7
TP05712,T05712,Bangalore,APARTMENT,2,103974,FULLY_FURNISHED,True,GARDEN,23.8
TP05713,T05713,Hyderabad,HOUSE,1,118102,UNFURNISHED,False,POWER_BACKUP,19.6
TP05714,T05714,Chennai,HOUSE,3,84190,UNFURNISHED,False,LIFT,28.9
TP05715,T05715,Chennai,PG,1,108102,SEMI_FURNISHED,True,SECURITY,29.1
TP05716,T05716,Kolkata,VILLA,3,13347,FULLY_FURNISHED,False,AIR_CONDITIONING,26.1
TP05717,T05717,Bangalore,HOUSE,3,97691,UNFURNISHED,False,SECURITY,14.9
TP05718,T05718,Bangalore,APARTMENT,2,111614,FULLY_FURNISHED,False,PARKING,10.4
TP05719,T05719,Chennai,PG,3,17501,UNFURNISHED,False,SECURITY,17.9
TP05720,T05720,Hyderabad,HOUSE,3,84480,FULLY_FURNISHED,True,POWER_BACKUP,14.8
TP05721,T05721,Mumbai,VILLA,2,42930,SEMI_FURNISHED,True,GYM,9.1
TP05722,T05722,Kolkata,HOUSE,2,71307,SEMI_FURNISHED,False,GYM,21.7
TP05723,T05723,Chennai,PG,3,49789,UNFURNISHED,False,CLUBHOUSE,21.0
TP05724,T05724,Kolkata,APARTMENT,1,98747,UNFURNISHED,False,WIFI,12.2
TP05725,T05725,Delhi,HOUSE,3,64769,FULLY_FURNISHED,True,SECURITY,13.1
TP05726,T05726,Bangalore,HOUSE,3,73164,UNFURNISHED,False,LIFT,13.2
TP05727,T05727,Kolkata,PG,3,51548,UNFURNISHED,False,WIFI,15.2
TP05728,T05728,Bangalore,APARTMENT,3,89377,UNFURNISHED,False,GYM,11.3
TP05729,T05729,Hyderabad,VILLA,2,79167,UNFURNISHED,True,SWIMMING_POOL,4.0
TP05730,T05730,Bangalore,APARTMENT,2,87985,UNFURNISHED,False,SWIMMING_POOL,21.2
TP05731,T05731,Hyderabad,APARTMENT,2,39213,SEMI_FURNISHED,True,GYM,28.3
TP05732,T05732,Delhi,HOUSE,3,81965,FULLY_FURNISHED,True,POWER_BACKUP,4.8
TP05733,T05733,Chennai,VILLA,3,20916,FULLY_FURNISHED,True,SECURITY,14.3
TP05734,T05734,Bangalore,HOUSE,2,111545,UNFURNISHED,True,SECURITY,12.5
TP05735,T05735,Chennai,PG,3,63024,UNFURNISHED,True,GARDEN,20.9
TP05736,T05736,Chennai,VILLA,1,20841,SEMI_FURNISHED,False,GARDEN,26.9
TP05737,T05737,Delhi,VILLA,1,26969,FULLY_FURNISHED,True,GARDEN,26.0
TP05738,T05738,Mumbai,HOUSE,3,99136,FULLY_FURNISHED,False,GARDEN,8.6
TP05739,T05739,Delhi,HOUSE,1,17348,UNFURNISHED,True,CLUBHOUSE,28.4
TP05740,T05740,Mumbai,APARTMENT,2,33912,UNFURNISHED,True,POWER_BACKUP,14.2
TP05741,T05741,Chennai,VILLA,1,14597,UNFURNISHED,True,SWIMMING_POOL,29.3
TP05742,T05742,Hyderabad,APARTMENT,1,65156,FULLY_FURNISHED,True,SECURITY,23.0
TP05743,T05743,Kolkata,HOUSE,2,78430,SEMI_FURNISHED,False,AIR_CONDITIONING,14.8
TP05744,T05744,Hyderabad,APARTMENT,2,19914,FULLY_FURNISHED,False,WIFI,14.0
TP05745,T05745,Kolkata,VILLA,2,49287,FULLY_FURNISHED,False,AIR_CONDITIONING,27.9
TP05746,T05746,Chennai,PG,1,90298,UNFURNISHED,True,PARKING,7.9
TP05747,T05747,Delhi,APARTMENT,2,39197,SEMI_FURNISHED,False,CLUBHOUSE,27.0
TP05748,T05748,Bangalore,APARTMENT,2,68883,UNFURNISHED,True,AIR_CONDITIONING,20.5
TP05749,T05749,Kolkata,PG,1,100110,SEMI_FURNISHED,True,PARKING,13.0
TP05750,T05750,Kolkata,HOUSE,2,12050,FULLY_FURNISHED,False,GYM,28.6
TP05751,T05751,Bangalore,HOUSE,1,86760,FULLY_FURNISHED,False,CLUBHOUSE,15.3
TP05752,T05752,Mumbai,VILLA,2,63442,SEMI_FURNISHED,True,GARDEN,5.5
TP05753,T05753,Hyderabad,PG,3,89416,UNFURNISHED,True,WIFI,28.3
TP05754,T05754,Kolkata,PG,3,42011,UNFURNISHED,False,SECURITY,24.9
TP05755,T05755,Bangalore,HOUSE,1,90867,SEMI_FURNISHED,True,SWIMMING_POOL,9.2
TP05756,T05756,Kolkata,VILLA,3,41545,SEMI_FURNISHED,False,SWIMMING_POOL,6.8
TP05757,T05757,Mumbai,HOUSE,3,16426,SEMI_FURNISHED,True,SWIMMING_POOL,13.0
TP05758,T05758,Kolkata,APARTMENT,1,82684,UNFURNISHED,False,PARKING,27.5
TP05759,T05759,Chennai,APARTMENT,1,28914,UNFURNISHED,False,CLUBHOUSE,9.6
TP05760,T05760,Chennai,VILLA,3,68481,FULLY_FURNISHED,False,GARDEN,2.8
TP05761,T05761,Chennai,APARTMENT,1,70801,SEMI_FURNISHED,False,LIFT,26.8
TP05762,T05762,Bangalore,HOUSE,3,51894,SEMI_FURNISHED,False,WIFI,9.7
TP05763,T05763,Chennai,PG,2,45619,SEMI_FURNISHED,False,POWER_BACKUP,11.5
TP05764,T05764,Bangalore,HOUSE,2,15827,FULLY_FURNISHED,True,AIR_CONDITIONING,11.6
TP05765,T05765,Bangalore,VILLA,1,105277,FULLY_FURNISHED,True,GYM,14.0
TP05766,T05766,Hyderabad,VILLA,2,102816,FULLY_FURNISHED,False,AIR_CONDITIONING,22.2
TP05767,T05767,Mumbai,PG,1,24846,UNFURNISHED,False,POWER_BACKUP,25.0
TP05768,T05768,Bangalore,HOUSE,1,105283,UNFURNISHED,True,POWER_BACKUP,9.0
TP05769,T05769,Delhi,PG,1,86985,FULLY_FURNISHED,False,GYM,7.5
TP05770,T05770,Kolkata,PG,1,20661,UNFURNISHED,True,SECURITY,5.5
TP05771,T05771,Delhi,PG,2,87071,FULLY_FURNISHED,True,SECURITY,25.5
TP05772,T05772,Mumbai,APARTMENT,3,31824,SEMI_FURNISHED,False,WIFI,8.7
TP05773,T05773,Chennai,APARTMENT,3,26706,FULLY_FURNISHED,True,GARDEN,12.7
TP05774,T05774,Bangalore,HOUSE,3,52335,FULLY_FURNISHED,False,GYM,10.4
TP05775,T05775,Hyderabad,PG,1,34013,SEMI_FURNISHED,False,SECURITY,29.9
TP05776,T05776,Kolkata,APARTMENT,2,74655,SEMI_FURNISHED,False,POWER_BACKUP,5.6
TP05777,T05777,Delhi,VILLA,1,42156,FULLY_FURNISHED,False,CLUBHOUSE,11.1
TP05778,T05778,Delhi,VILLA,1,15455,SEMI_FURNISHED,True,CLUBHOUSE,16.6
TP05779,T05779,Hyderabad,PG,1,20733,FULLY_FURNISHED,False,GYM,15.6
TP05780,T05780,Delhi,APARTMENT,2,81308,SEMI_FURNISHED,False,SECURITY,21.9
TP05781,T05781,Hyderabad,HOUSE,1,42773,FULLY_FURNISHED,False,WIFI,18.3
TP05782,T05782,Hyderabad,APARTMENT,2,73999,UNFURNISHED,False,AIR_CONDITIONING,16.7
TP05783,T05783,Mumbai,HOUSE,2,110264,UNFURNISHED,False,GARDEN,24.5
TP05784,T05784,Bangalore,APARTMENT,2,109813,UNFURNISHED,True,PARKING,23.8
TP05785,T05785,Kolkata,HOUSE,1,65682,FULLY_FURNISHED,True,LIFT,19.1
TP05786,T05786,Bangalore,HOUSE,1,25952,SEMI_FURNISHED,False,SWIMMING_POOL,15.8
TP05787,T05787,Kolkata,APARTMENT,2,99120,SEMI_FURNISHED,True,WIFI,16.3
TP05788,T05788,Bangalore,HOUSE,2,28357,UNFURNISHED,True,AIR_CONDITIONING,8.2
TP05789,T05789,Hyderabad,HOUSE,1,60959,SEMI_FURNISHED,False,CLUBHOUSE,7.7
TP05790,T05790,Kolkata,VILLA,1,30306,FULLY_FURNISHED,False,WIFI,19.0
TP05791,T05791,Hyderabad,APARTMENT,1,100463,FULLY_FURNISHED,False,GYM,4.9
TP05792,T05792,Kolkata,HOUSE,1,108305,UNFURNISHED,False,WIFI,22.4
TP05793,T05793,Bangalore,APARTMENT,3,30223,FULLY_FURNISHED,True,SECURITY,5.5
TP05794,T05794,Bangalore,HOUSE,1,56309,SEMI_FURNISHED,False,LIFT,17.5
TP05795,T05795,Delhi,APARTMENT,1,46114,SEMI_FURNISHED,True,GARDEN,19.3
TP05796,T05796,Bangalore,APARTMENT,2,111008,UNFURNISHED,True,CLUBHOUSE,5.4
TP05797,T05797,Hyderabad,HOUSE,2,50416,SEMI_FURNISHED,True,AIR_CONDITIONING,6.6
TP05798,T05798,Bangalore,VILLA,1,43849,FULLY_FURNISHED,False,PARKING,8.1
TP05799,T05799,Mumbai,APARTMENT,3,83384,FULLY_FURNISHED,False,PARKING,3.8
TP05800,T05800,Mumbai,VILLA,1,62989,UNFURNISHED,True,AIR_CONDITIONING,24.0
TP05801,T05801,Chennai,HOUSE,2,112562,UNFURNISHED,True,CLUBHOUSE,15.8
TP05802,T05802,Chennai,VILLA,2,115862,SEMI_FURNISHED,False,SWIMMING_POOL,4.7
