property_id,source_record_id,data_source,property_name,property_type,area_locality,city,area_type,size_sqft,bedrooms_bhk,bathrooms,floor,total_floors,furnishing_status,tenant_preferred,point_of_contact,monthly_rent,parking_available,property_age_years,posted_on,rent_per_sqft,estimated_annual_rent,property_age_bucket,amenity_parking,amenity_lift,amenity_gym,amenity_security,amenity_power_backup,amenity_air_conditioning,amenity_wifi,amenity_garden,amenity_count,property_type_data_source,parking_data_source,property_age_data_source
P07399,S04151,synthetic_augmentation,Property_07399,HOUSE,"Banjara Hills, NH 9",Hyderabad,Carpet Area,1882,3,3,0,1,Semi-Furnished,Bachelors/Family,Contact Agent,68000,True,23,2022-05-29,36.13,816000,21+,True,False,True,True,True,False,True,False,5,existing,existing,existing
P07400,S04213,synthetic_augmentation,Property_07400,APARTMENT,Santosh Nagar,Hyderabad,Super Area,1092,3,3,3,4,Semi-Furnished,Bachelors/Family,Contact Owner,10900,True,13,2022-05-12,9.98,130800,11-20,False,True,False,True,True,True,True,False,5,existing,existing,existing
P07401,S00797,synthetic_augmentation,Property_07401,PG,Rambaug,Mumbai,Carpet Area,502,1,2,5,7,Furnished,Bachelors/Family,Contact Agent,37900,True,21,2022-07-07,75.5,454800,21+,False,False,False,False,False,False,True,True,2,existing,existing,existing
P07402,S00779,synthetic_augmentation,Property_07402,VILLA,Lower Parel,Mumbai,Carpet Area,334,1,2,10,24,Unfurnished,Bachelors,Contact Agent,23900,False,24,2022-06-28,71.56,286800,21+,False,True,True,False,False,True,False,False,3,existing,existing,existing
P07403,S02850,synthetic_augmentation,Property_07403,APARTMENT,Malviya Nagar,Delhi,Super Area,239,1,1,4,5,Semi-Furnished,Bachelors,Contact Owner,10000,True,8,2022-05-30,41.84,120000,6-10,False,False,False,True,True,False,False,False,2,existing,existing,existing
P07404,S02892,synthetic_augmentation,Property_07404,HOUSE,Main Ghitorni,Delhi,Carpet Area,523,1,1,1,5,Unfurnished,Bachelors/Family,Contact Owner,8400,True,12,2022-05-11,16.06,100800,11-20,True,True,True,False,False,True,True,False,5,existing,existing,existing
P07405,S01893,synthetic_augmentation,Property_07405,APARTMENT,"Murugeshpalya, Airport Road",Bangalore,Carpet Area,776,2,1,1,3,Semi-Furnished,Bachelors/Family,Contact Agent,12900,False,9,2022-06-23,16.62,154800,6-10,False,False,False,True,False,True,True,True,4,existing,existing,existing
P07406,S03306,synthetic_augmentation,Property_07406,PG,Koyambedu,Chennai,Carpet Area,1221,3,3,9,18,Semi-Furnished,Bachelors/Family,Contact Agent,28900,False,22,2022-07-06,23.67,346800,21+,True,False,True,False,False,True,False,False,3,existing,existing,existing
P07407,S02902,synthetic_augmentation,Property_07407,VILLA,Saket,Delhi,Carpet Area,503,2,2,1,4,Semi-Furnished,Bachelors,Contact Agent,14600,True,4,2022-06-24,29.03,175200,0-5,False,True,True,False,True,False,True,False,4,existing,existing,existing
P07408,S03718,synthetic_augmentation,Property_07408,PG,Semmenchery,Chennai,Super Area,1482,3,3,19,31,Unfurnished,Bachelors,Contact Owner,19800,True,13,2022-07-07,13.36,237600,11-20,False,False,True,False,False,True,True,True,4,existing,existing,existing
P07409,S00021,synthetic_augmentation,Property_07409,PG,"Garia Station, Garia",Kolkata,Carpet Area,427,2,2,2,3,Unfurnished,Bachelors,Contact Owner,9600,True,2,2022-06-14,22.48,115200,0-5,False,False,True,False,False,False,True,False,2,existing,existing,existing
P07410,S01500,synthetic_augmentation,Property_07410,APARTMENT,"Chikkalasandra, Bangalore",Bangalore,Super Area,1545,3,3,1,4,Semi-Furnished,Bachelors/Family,Contact Owner,23100,True,3,2022-06-04,14.95,277200,0-5,False,False,True,True,True,True,True,False,5,existing,existing,existing
P07411,S00842,synthetic_augmentation,Property_07411,APARTMENT,JVPD Scheme,Mumbai,Carpet Area,2775,4,4,2,9,Furnished,Family,Contact Agent,277500,True,5,2022-05-17,100.0,3330000,0-5,False,False,False,True,False,False,False,True,2,existing,existing,existing
P07412,S01760,synthetic_augmentation,Property_07412,PG,"Kaggadasapura, Indira nagar",Bangalore,Carpet Area,894,2,2,4,5,Semi-Furnished,Bachelors,Contact Agent,13900,True,24,2022-06-02,15.55,166800,21+,True,False,False,False,True,False,False,False,2,existing,existing,existing
P07413,S03641,synthetic_augmentation,Property_07413,HOUSE,Sembakkam,Chennai,Super Area,1107,2,2,1,2,Semi-Furnished,Bachelors/Family,Contact Owner,10500,True,28,2022-05-06,9.49,126000,21+,False,True,True,True,False,False,False,False,3,existing,existing,existing
P07414,S00191,synthetic_augmentation,Property_07414,VILLA,Airport Near Gate No. 21/2,Kolkata,Carpet Area,554,2,1,0,1,Unfurnished,Bachelors,Contact Owner,10000,False,26,2022-05-05,18.05,120000,21+,False,False,False,False,False,False,False,False,0,existing,existing,existing
P07415,S00395,synthetic_augmentation,Property_07415,HOUSE,Baguihati,Kolkata,Super Area,1371,3,1,0,1,Semi-Furnished,Bachelors/Family,Contact Owner,8100,True,18,2022-06-26,5.91,97200,11-20,False,True,True,False,True,False,True,False,4,existing,existing,existing
P07416,S04662,synthetic_augmentation,Property_07416,HOUSE,Malkajgiri,Hyderabad,Carpet Area,349,2,1,2,2,Unfurnished,Bachelors,Contact Owner,12000,True,21,2022-06-06,34.38,144000,21+,True,True,False,True,False,False,True,False,4,existing,existing,existing
P07417,S04326,synthetic_augmentation,Property_07417,VILLA,"Kukatpally, NH 9",Hyderabad,Super Area,1451,2,2,3,5,Semi-Furnished,Bachelors/Family,Contact Owner,17200,True,14,2022-07-06,11.85,206400,11-20,True,False,True,False,False,False,False,True,3,existing,existing,existing
P07418,S00873,synthetic_augmentation,Property_07418,APARTMENT,"DLH Orchid, Andheri West",Mumbai,Carpet Area,1034,3,4,16,25,Semi-Furnished,Bachelors/Family,Contact Agent,87900,True,25,2022-07-07,85.01,1054800,21+,True,False,False,False,False,False,True,False,2,existing,existing,existing
P07419,S02621,synthetic_augmentation,Property_07419,HOUSE,Sarita Vihar Pocket M,Delhi,Carpet Area,416,1,1,3,4,Unfurnished,Bachelors,Contact Agent,7900,True,2,2022-05-17,18.99,94800,0-5,True,True,False,False,False,False,False,True,3,existing,existing,existing
P07420,S04335,synthetic_augmentation,Property_07420,APARTMENT,"Uppal, NH 2 2",Hyderabad,Carpet Area,1038,2,2,0,1,Semi-Furnished,Bachelors,Contact Owner,18700,True,15,2022-04-28,18.02,224400,11-20,False,False,True,False,False,False,False,True,2,existing,existing,existing
P07421,S00089,synthetic_augmentation,Property_07421,VILLA,Kasba -East,Kolkata,Carpet Area,518,2,1,2,3,Semi-Furnished,Bachelors/Family,Contact Agent,8000,True,8,2022-05-31,15.44,96000,6-10,True,True,True,True,False,False,False,True,5,existing,existing,existing
P07422,S02279,synthetic_augmentation,Property_07422,HOUSE,Bommanahalli,Bangalore,Super Area,304,1,1,2,3,Semi-Furnished,Bachelors/Family,Contact Owner,8600,True,16,2022-07-07,28.29,103200,11-20,False,True,False,False,False,False,False,False,1,existing,existing,existing
P07423,S00456,synthetic_augmentation,Property_07423,APARTMENT,"AH Block, Salt Lake",Kolkata,Super Area,508,1,1,1,3,Unfurnished,Bachelors/Family,Contact Owner,7100,True,3,2022-06-24,13.98,85200,0-5,False,True,False,False,True,False,False,False,2,existing,existing,existing
P07424,S02280,synthetic_augmentation,Property_07424,APARTMENT,"Doddathoguru, Electronic City",Bangalore,Carpet Area,1814,3,2,1,3,Semi-Furnished,Bachelors/Family,Contact Owner,21900,True,24,2022-05-23,12.07,262800,21+,True,False,True,False,False,False,False,True,3,existing,existing,existing
P07425,S04449,synthetic_augmentation,Property_07425,HOUSE,"Ramanthapur, NH 2 2",Hyderabad,Super Area,902,2,2,1,3,Semi-Furnished,Bachelors/Family,Contact Owner,9000,False,20,2022-05-16,9.98,108000,11-20,False,True,False,True,False,False,True,False,3,existing,existing,existing
P07426,S01004,synthetic_augmentation,Property_07426,VILLA,"Godrej Serenity Mumbai, Chembur",Mumbai,Carpet Area,1875,4,4,11,21,Unfurnished,Bachelors/Family,Contact Agent,182700,True,20,2022-05-17,97.44,2192400,11-20,True,True,False,True,False,True,True,False,5,existing,existing,existing
P07427,S04534,synthetic_augmentation,Property_07427,PG,"Pocharam, NH 2 2",Hyderabad,Super Area,1602,3,3,0,1,Furnished,Bachelors/Family,Contact Owner,23800,True,28,2022-05-20,14.86,285600,21+,False,False,True,False,False,False,True,True,3,existing,existing,existing
P07428,S00344,synthetic_augmentation,Property_07428,APARTMENT,"Garia Station, Garia",Kolkata,Carpet Area,601,2,1,0,1,Unfurnished,Bachelors/Family,Contact Owner,10400,True,23,2022-06-29,17.3,124800,21+,True,True,True,False,False,True,False,True,5,existing,existing,existing
P07429,S02711,synthetic_augmentation,Property_07429,VILLA,kst chattarpur Apartments,Delhi,Carpet Area,200,1,1,2,4,Unfurnished,Bachelors,Contact Agent,7000,False,5,2022-05-14,35.0,84000,0-5,False,True,False,True,False,False,True,True,4,existing,existing,existing
P07430,S02462,synthetic_augmentation,Property_07430,HOUSE,Bijwasan,Delhi,Super Area,1093,2,1,3,4,Unfurnished,Bachelors/Family,Contact Owner,7500,False,4,2022-05-28,6.86,90000,0-5,False,True,True,False,True,False,False,True,4,existing,existing,existing
P07431,S01116,synthetic_augmentation,Property_07431,APARTMENT,"Godrej Prime, Chembur",Mumbai,Carpet Area,988,2,2,14,15,Furnished,Bachelors/Family,Contact Agent,65900,True,23,2022-07-04,66.7,790800,21+,True,True,False,False,False,False,True,True,4,existing,existing,existing
P07432,S00625,synthetic_augmentation,Property_07432,APARTMENT,"Oberoi Esquire, Goregaon East",Mumbai,Carpet Area,1423,3,4,12,45,Semi-Furnished,Bachelors/Family,Contact Agent,160500,False,12,2022-05-17,112.79,1926000,11-20,False,False,True,False,False,False,True,False,2,existing,existing,existing
P07433,S04379,synthetic_augmentation,Property_07433,APARTMENT,Gachibowli,Hyderabad,Super Area,1356,2,2,5,14,Semi-Furnished,Bachelors,Contact Agent,30100,True,19,2022-07-06,22.2,361200,11-20,False,True,True,True,False,False,True,False,4,existing,existing,existing
P07434,S01979,synthetic_augmentation,Property_07434,VILLA,Electronic City,Bangalore,Super Area,1075,2,2,3,4,Semi-Furnished,Bachelors/Family,Contact Owner,19500,False,15,2022-06-11,18.14,234000,11-20,False,True,False,False,False,True,False,False,2,existing,existing,existing
P07435,S03994,synthetic_augmentation,Property_07435,APARTMENT,"Pathar Gatti, NH 7",Hyderabad,Super Area,200,2,1,0,1,Unfurnished,Bachelors/Family,Contact Owner,9800,True,25,2022-05-06,49.0,117600,21+,False,False,False,False,True,True,False,False,2,existing,existing,existing
P07436,S01678,synthetic_augmentation,Property_07436,APARTMENT,Medahalli,Bangalore,Super Area,913,2,2,2,4,Semi-Furnished,Bachelors/Family,Contact Owner,13000,True,30,2022-06-23,14.24,156000,21+,False,True,True,False,False,False,True,False,3,existing,existing,existing
P07437,S00222,synthetic_augmentation,Property_07437,HOUSE,Sukchar,Kolkata,Carpet Area,664,2,1,1,2,Unfurnished,Bachelors,Contact Owner,5300,True,13,2022-06-30,7.98,63600,11-20,False,False,False,False,True,False,False,True,2,existing,existing,existing
P07438,S00743,synthetic_augmentation,Property_07438,APARTMENT,Andheri West,Mumbai,Super Area,370,1,1,0,1,Unfurnished,Bachelors/Family,Contact Owner,34900,True,5,2022-05-10,94.32,418800,0-5,False,True,True,True,False,False,False,False,3,existing,existing,existing
P07439,S00462,synthetic_augmentation,Property_07439,VILLA,CA 150 sector 1 saltlake,Kolkata,Super Area,200,3,2,2,5,Furnished,Bachelors/Family,Contact Owner,37300,True,12,2022-05-30,186.5,447600,11-20,True,True,True,False,True,True,False,False,5,existing,existing,existing
P07440,S01568,synthetic_augmentation,Property_07440,HOUSE,"Hosa Road, off Hosur Road",Bangalore,Super Area,769,2,2,1,2,Unfurnished,Bachelors/Family,Contact Owner,12100,True,19,2022-06-30,15.73,145200,11-20,False,True,False,False,False,False,False,False,1,existing,existing,existing
P07441,S03347,synthetic_augmentation,Property_07441,PG,"Padur, Old Mahabalipuram Road",Chennai,Super Area,972,2,2,4,10,Semi-Furnished,Family,Contact Owner,13100,True,2,2022-06-29,13.48,157200,0-5,False,True,True,False,False,False,True,False,3,existing,existing,existing
P07442,S01736,synthetic_augmentation,Property_07442,HOUSE,Mathikere,Bangalore,Super Area,1110,2,2,2,2,Semi-Furnished,Bachelors,Contact Owner,11100,True,7,2022-05-17,10.0,133200,6-10,True,False,False,True,False,False,False,False,2,existing,existing,existing
P07443,S04039,synthetic_augmentation,Property_07443,APARTMENT,KPHB Road,Hyderabad,Carpet Area,969,2,2,3,4,Semi-Furnished,Bachelors/Family,Contact Owner,17900,True,28,2022-07-07,18.47,214800,21+,False,False,False,True,True,True,True,True,5,existing,existing,existing
P07444,S03951,synthetic_augmentation,Property_07444,PG,Amberpet,Hyderabad,Super Area,1179,2,2,2,5,Semi-Furnished,Bachelors/Family,Contact Owner,14700,False,23,2022-06-14,12.47,176400,21+,False,True,True,False,False,True,False,False,3,existing,existing,existing
P07445,S00664,synthetic_augmentation,Property_07445,HOUSE,D.N. Nagar,Mumbai,Carpet Area,823,2,2,5,7,Unfurnished,Bachelors/Family,Contact Agent,54900,False,28,2022-07-03,66.71,658800,21+,True,True,False,True,False,True,False,False,4,existing,existing,existing
P07446,S01356,synthetic_augmentation,Property_07446,APARTMENT,"Band Stand, Bandra Band Stand",Mumbai,Carpet Area,768,2,2,5,8,Furnished,Bachelors/Family,Contact Agent,86400,False,29,2022-06-30,112.5,1036800,21+,False,False,True,False,False,True,False,False,2,existing,existing,existing
P07447,S01014,synthetic_augmentation,Property_07447,HOUSE,"NG Royal Park, Kanjurmarg East",Mumbai,Carpet Area,595,2,2,6,11,Semi-Furnished,Family,Contact Agent,40300,False,5,2022-06-20,67.73,483600,0-5,False,False,False,False,False,True,False,True,2,existing,existing,existing
P07448,S02132,synthetic_augmentation,Property_07448,VILLA,"Jayanti Nagar, Hormavu",Bangalore,Super Area,967,2,2,0,1,Semi-Furnished,Bachelors/Family,Contact Owner,12600,False,20,2022-04-29,13.03,151200,11-20,True,False,True,False,False,True,True,False,4,existing,existing,existing
P07449,S02668,synthetic_augmentation,Property_07449,APARTMENT,Surajmal Vihar,Delhi,Carpet Area,1862,3,3,4,4,Semi-Furnished,Bachelors,Contact Agent,36200,True,29,2022-05-26,19.44,434400,21+,False,True,False,True,False,True,True,True,5,existing,existing,existing
P07450,S01054,synthetic_augmentation,Property_07450,VILLA,Opera House,Mumbai,Carpet Area,747,2,2,7,10,Furnished,Bachelors,Contact Agent,94700,True,11,2022-06-16,126.77,1136400,11-20,True,True,True,False,False,False,False,True,4,existing,existing,existing
P07451,S01764,synthetic_augmentation,Property_07451,APARTMENT,Varthur,Bangalore,Super Area,1060,2,2,1,3,Semi-Furnished,Bachelors/Family,Contact Owner,10600,True,18,2022-06-23,10.0,127200,11-20,True,False,False,False,False,False,False,False,1,existing,existing,existing
P07452,S04458,synthetic_augmentation,Property_07452,VILLA,Ameenpur,Hyderabad,Carpet Area,976,1,1,4,5,Semi-Furnished,Bachelors,Contact Owner,9900,True,18,2022-07-05,10.14,118800,11-20,False,False,False,True,True,False,True,False,3,existing,existing,existing
P07453,S02869,synthetic_augmentation,Property_07453,PG,Defence Colony,Delhi,Super Area,2097,3,3,3,6,Furnished,Bachelors/Family,Contact Owner,262100,False,7,2022-06-30,124.99,3145200,6-10,False,False,False,False,False,False,False,False,0,existing,existing,existing
P07454,S01412,synthetic_augmentation,Property_07454,VILLA,"MJ Shah Centrio, Chembur",Mumbai,Carpet Area,902,2,2,8,22,Unfurnished,Bachelors/Family,Contact Agent,52000,True,10,2022-06-12,57.65,624000,6-10,False,False,False,True,True,False,True,True,4,existing,existing,existing
P07455,S00667,synthetic_augmentation,Property_07455,HOUSE,"Ekta Meadows, Borivali East",Mumbai,Carpet Area,1492,3,3,11,28,Furnished,Bachelors/Family,Contact Agent,60800,False,23,2022-06-09,40.75,729600,21+,False,False,True,False,False,True,False,True,3,existing,existing,existing
P07456,S03370,synthetic_augmentation,Property_07456,APARTMENT,Madipakkam,Chennai,Carpet Area,1341,2,3,2,2,Semi-Furnished,Bachelors,Contact Owner,15300,True,20,2022-06-18,11.41,183600,11-20,False,False,False,True,False,False,True,True,3,existing,existing,existing
P07457,S01394,synthetic_augmentation,Property_07457,HOUSE,Srinagarchs chembur west near sankralyammandir,Mumbai,Super Area,606,1,1,1,3,Semi-Furnished,Bachelors/Family,Contact Owner,24300,False,14,2022-05-18,40.1,291600,11-20,True,False,False,False,False,False,False,True,2,existing,existing,existing
P07458,S00098,synthetic_augmentation,Property_07458,VILLA,Bagbazar,Kolkata,Super Area,1104,4,2,1,2,Unfurnished,Family,Contact Owner,16600,True,20,2022-04-29,15.04,199200,11-20,False,False,False,False,False,False,True,True,2,existing,existing,existing
P07459,S04070,synthetic_augmentation,Property_07459,APARTMENT,"Pragathi Nagar, Kukatpally",Hyderabad,Super Area,1188,2,2,3,5,Unfurnished,Bachelors,Contact Owner,13300,True,20,2022-06-03,11.2,159600,11-20,True,False,True,True,True,False,False,True,5,existing,existing,existing
P07460,S00421,synthetic_augmentation,Property_07460,VILLA,Salt Lake City Sector 5,Kolkata,Carpet Area,370,1,1,0,1,Unfurnished,Bachelors/Family,Contact Agent,9300,False,11,2022-06-03,25.14,111600,11-20,False,False,True,False,True,True,True,True,5,existing,existing,existing
P07461,S03650,synthetic_augmentation,Property_07461,PG,Menambedu,Chennai,Carpet Area,884,2,2,1,1,Semi-Furnished,Family,Contact Owner,10200,True,2,2022-06-14,11.54,122400,0-5,False,True,True,False,False,False,False,False,2,existing,existing,existing
P07462,S04157,synthetic_augmentation,Property_07462,PG,Kondapur,Hyderabad,Carpet Area,1159,2,2,2,5,Semi-Furnished,Bachelors,Contact Agent,19300,True,13,2022-07-06,16.65,231600,11-20,False,False,False,True,False,False,True,True,3,existing,existing,existing
P07463,S01132,synthetic_augmentation,Property_07463,PG,Nahur Gaothan,Mumbai,Carpet Area,625,2,2,5,7,Unfurnished,Family,Contact Agent,33700,True,13,2022-06-16,53.92,404400,11-20,True,False,True,True,False,True,False,False,4,existing,existing,existing
P07464,S01702,synthetic_augmentation,Property_07464,VILLA,Mudhaliar layout,Bangalore,Carpet Area,516,1,1,1,3,Semi-Furnished,Bachelors/Family,Contact Owner,9300,True,9,2022-05-14,18.02,111600,6-10,True,False,True,False,False,True,False,False,3,existing,existing,existing
P07465,S03620,synthetic_augmentation,Property_07465,VILLA,Thiruvanmiyur,Chennai,Carpet Area,303,1,1,0,1,Unfurnished,Bachelors/Family,Contact Owner,8600,True,17,2022-05-13,28.38,103200,11-20,False,False,True,True,True,True,False,False,4,existing,existing,existing
P07466,S03190,synthetic_augmentation,Property_07466,PG,Kolathur,Chennai,Super Area,374,1,1,0,1,Unfurnished,Bachelors/Family,Contact Owner,5300,True,15,2022-06-18,14.17,63600,11-20,True,False,True,False,True,True,False,False,4,existing,existing,existing
